service_id,customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
1782,5091-HFAZW,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No
1783,0516-VRYBW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1784,2519-LBNQL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1785,8623-ULFNQ,Yes,Yes,DSL,No,No,No,Yes,No,Yes
1786,8380-PEFPE,Yes,No,Fiber optic,No,No,No,No,No,No
1787,5687-DKDTV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1788,1568-LJSZU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1789,7530-HDYDS,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
1790,7789-HKSBS,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
1791,7416-CKTEP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1792,2586-CWXVV,No,No phone service,DSL,No,Yes,No,No,No,No
1793,3096-IZETN,Yes,No,Fiber optic,No,No,No,No,No,Yes
1794,2348-KCJLT,Yes,No,DSL,Yes,Yes,Yes,No,No,No
1795,8401-EMUWF,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
1796,4193-IBKSW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1797,5377-NDTOU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1798,5922-ABDVO,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
1799,2474-LCNUE,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes
1800,0839-QNXME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1801,3506-OVLKD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1802,9172-ANCRX,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
1803,6650-VJONK,Yes,No,DSL,No,No,No,No,No,No
1804,2178-PMGCJ,Yes,No,Fiber optic,No,No,No,No,No,No
1805,7492-TAFJD,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
1806,2773-MADBQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
1807,6016-LVTJQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1808,7860-KSUGX,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
1809,8966-KZXXA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1810,6910-HADCM,Yes,No,Fiber optic,No,No,Yes,No,No,No
1811,4816-LXZYW,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
1812,9606-PBKBQ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1813,5149-QYTTU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
1814,2070-XYMFH,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
1815,2085-BOJKI,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
1816,0817-HSUSE,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
1817,5442-PPTJY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1818,1927-QEWMY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1819,1663-MHLHE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1820,5663-QBGIS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1821,4450-MDZFX,Yes,Yes,Fiber optic,No,No,No,No,No,No
1822,6701-DHKWQ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
1823,7554-AKDQF,Yes,No,DSL,No,No,No,No,No,No
1824,3536-IQCTX,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1825,4911-BANWH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1826,8496-EJAUI,Yes,No,Fiber optic,No,Yes,No,No,No,No
1827,0794-YVSGE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1828,5423-BHIXO,Yes,Yes,DSL,No,Yes,No,No,No,No
1829,6908-VVYHM,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
1830,2959-EEXWB,No,No phone service,DSL,Yes,No,No,No,Yes,Yes
1831,1839-UMACK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1832,3030-YDNRM,Yes,Yes,Fiber optic,No,No,No,No,No,No
1833,7321-KKSDU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1834,3402-XRIUO,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
1835,3132-TVFDZ,No,No phone service,DSL,No,No,No,No,Yes,Yes
1836,8286-AFUYI,Yes,No,DSL,Yes,No,No,No,No,No
1837,8080-DDEMJ,Yes,No,DSL,No,No,No,No,No,No
1838,8356-WUAOJ,Yes,No,DSL,No,No,No,No,No,No
1839,6365-MTGZX,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
1840,1349-WXNGG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1841,8058-DMYRU,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
1842,9350-ZXYJC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1843,6990-YNRIO,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1844,8958-JPTRR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1845,6959-GQEGV,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
1846,3173-WSSUE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1847,1265-HVPZB,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
1848,4115-UMJFQ,No,No phone service,DSL,No,Yes,Yes,No,No,No
1849,7369-TRPFD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1850,1098-KFQEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1851,7190-XHTWJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1852,0621-TWIEM,Yes,No,DSL,No,No,No,No,No,No
1853,3537-RYBHH,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
1854,2485-ITVKB,No,No phone service,DSL,No,No,No,No,No,Yes
1855,3669-OYSJI,Yes,No,DSL,No,No,No,No,No,No
1856,1612-EOHDH,Yes,No,DSL,No,No,No,No,No,No
1857,6702-OHFWR,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
1858,5296-BFCYD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1859,4510-PYUSH,Yes,No,DSL,Yes,Yes,No,No,No,No
1860,9359-JANWS,Yes,No,DSL,Yes,No,Yes,Yes,No,No
1861,7517-SAWMO,Yes,No,Fiber optic,Yes,No,No,No,No,No
1862,4143-HHPMK,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
1863,8183-ONMXC,Yes,No,Fiber optic,No,No,No,No,No,Yes
1864,3279-DYZQM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1865,7054-LGEQW,Yes,No,DSL,No,No,No,No,No,No
1866,0523-VNGTF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
1867,9575-IWCAZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1868,7105-MXJLL,Yes,No,DSL,No,No,Yes,No,No,Yes
1869,7064-FRRSW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1870,7940-UQQUG,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
1871,0923-PNFUB,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
1872,3961-SXAXY,Yes,No,DSL,No,No,No,No,No,No
1873,7010-BRBUU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1874,3566-HJGPK,Yes,No,DSL,No,No,No,No,No,No
1875,3062-ICYZQ,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
1876,9938-PRCVK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1877,0973-KYVNF,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
1878,5129-HHMZC,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
1879,9637-CDTKZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1880,3946-JEWRQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1881,7873-CVMAW,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1882,0463-WZZKO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1883,3494-JCHRQ,Yes,No,Fiber optic,No,No,No,No,No,No
1884,6474-FVJLC,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1885,4524-QCSSM,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
1886,5832-EXGTT,Yes,No,DSL,Yes,No,No,No,No,Yes
1887,8840-DQLGN,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
1888,2039-JONDJ,Yes,No,DSL,Yes,Yes,No,No,No,No
1889,7217-JYHOQ,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
1890,6695-FRVEC,Yes,No,DSL,Yes,No,Yes,Yes,No,No
1891,4547-LYTDD,Yes,Yes,Fiber optic,No,No,No,No,No,No
1892,9894-QMIMJ,Yes,No,DSL,No,Yes,Yes,No,No,No
1893,8069-YQQAJ,No,No phone service,DSL,No,Yes,No,No,No,No
1894,6770-XUAGN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1895,4193-ORFCL,Yes,No,DSL,No,No,No,No,No,No
1896,1636-NTNCO,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
1897,3466-WAESX,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
1898,9281-PKKZE,No,No phone service,DSL,No,No,No,No,Yes,Yes
1899,3638-VBZTA,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
1900,7459-IMVYU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
1901,7776-QWNFX,Yes,No,DSL,No,Yes,No,No,No,No
1902,6689-TCZHQ,Yes,No,Fiber optic,No,No,No,No,No,Yes
1903,8563-OYMQY,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
1904,0754-EEBDC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1905,5777-ZPQNC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1906,1951-IEYXM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1907,3318-NMQXL,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
1908,3143-ILDAL,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
1909,1022-RKXDR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1910,2361-FJWNO,No,No phone service,DSL,No,Yes,No,Yes,No,No
1911,2272-UOINI,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
1912,8232-UTFOZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1913,3750-YHRYO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1914,6637-KYRCV,No,No phone service,DSL,No,Yes,No,No,No,No
1915,5668-MEISB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
1916,0129-QMPDR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1917,7188-CBBBA,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
1918,5356-CSVSQ,Yes,Yes,DSL,No,No,No,Yes,Yes,No
1919,3221-CJMSG,Yes,No,DSL,No,No,No,Yes,No,No
1920,4720-VSTSI,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
1921,3219-JQRSL,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1922,2801-NISEI,Yes,No,DSL,Yes,No,No,Yes,No,No
1923,3946-MHCZW,Yes,No,DSL,No,No,Yes,No,No,No
1924,4623-ZKHLY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1925,6732-VAILE,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
1926,8201-AAXCB,Yes,Yes,DSL,No,No,No,No,Yes,No
1927,7696-CFTAT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1928,1845-CSBRZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1929,2123-VSCOT,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No
1930,6651-AZVTJ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1931,4566-GOLUK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
1932,2484-DGXPZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1933,2018-QKYGT,Yes,No,Fiber optic,No,No,No,No,No,Yes
1934,2792-VPPET,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1935,7409-JURKQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1936,3247-MHJKM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1937,1964-SVLEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1938,4587-NUKOX,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
1939,7297-DVYGA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1940,2239-CGBUZ,Yes,No,DSL,Yes,Yes,No,Yes,No,No
2023,5989-PGKJB,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
1941,0854-UYHZD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1942,7243-LCGGZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1943,8267-KFGYD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1944,4890-VMUAV,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
1945,9261-WDCAF,Yes,No,DSL,No,No,No,No,No,Yes
1946,3764-MNMOI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1947,7442-YGZFK,Yes,Yes,DSL,No,No,No,No,No,No
1948,0420-BWTPW,No,No phone service,DSL,No,No,No,No,No,No
1949,8229-BUJHX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1950,8466-PZBLH,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
1951,9614-RMGHA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
1952,8735-IJJEG,Yes,No,DSL,No,No,Yes,No,No,No
1953,0564-MUUQK,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
1954,5054-IEXZT,Yes,No,Fiber optic,No,Yes,No,No,No,No
1955,5834-ASPWA,Yes,Yes,Fiber optic,No,No,No,No,No,No
1956,0701-RFGFI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1957,0019-EFAEP,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
1958,5619-PTMIK,Yes,Yes,DSL,Yes,No,No,No,No,No
1959,3737-XBQDD,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
1960,5882-CMAZQ,No,No phone service,DSL,No,Yes,No,Yes,No,No
1961,5846-QFDFI,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
1962,4445-KWOKW,Yes,Yes,DSL,Yes,Yes,No,No,No,No
1963,3511-APPBJ,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
1964,7967-HYCDE,Yes,No,Fiber optic,No,No,No,No,No,No
1965,2430-RRYUW,Yes,No,DSL,Yes,Yes,No,No,No,No
1966,3948-XHGNA,Yes,No,DSL,Yes,No,No,No,No,No
1967,3723-BFBGR,Yes,Yes,DSL,No,Yes,No,No,No,No
1968,0565-IYCGT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
1969,5447-WZAFP,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
1970,5110-CHOPY,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
1971,5445-UTODQ,Yes,No,Fiber optic,No,No,No,No,Yes,No
1972,4425-OWHWB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1973,7892-QVYKW,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1974,9675-ICXCT,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
1975,1024-VRZHF,Yes,Yes,Fiber optic,No,No,No,No,No,No
1976,4703-MQYKT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1977,9497-QCMMS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1978,5692-ICXLW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
1979,0602-DDUML,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
1980,2208-MPXIO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1981,1960-UYCNN,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
1982,0348-SDKOL,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
1983,3190-FZATL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1984,7336-RLLRH,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes
1985,4373-MAVJG,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
1986,8901-HJXTF,No,No phone service,DSL,No,Yes,No,No,No,No
1987,7710-JSYOA,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
1988,5419-KLXBN,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
1989,3424-NMNBO,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1990,9885-MFVSU,No,No phone service,DSL,Yes,No,No,Yes,Yes,No
1991,4514-GFCFI,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1992,0607-MVMGC,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
1993,3365-SAIGS,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
1994,9828-AOQLM,Yes,No,DSL,No,No,No,No,No,No
1995,8022-BECSI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1996,8000-REIQB,Yes,No,Fiber optic,No,No,No,No,No,No
1997,9993-LHIEB,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
1998,0266-CLZKZ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
1999,7615-ESMYF,No,No phone service,DSL,No,No,No,No,Yes,Yes
2000,3858-VOBET,Yes,Yes,Fiber optic,No,No,No,No,No,No
2001,7020-OZKXZ,Yes,No,Fiber optic,No,No,Yes,No,No,No
2002,3977-QCRSL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2003,0017-DINOC,No,No phone service,DSL,Yes,No,No,Yes,Yes,No
2004,1447-PJGGA,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2005,8565-CLBZW,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
2006,9139-WQQDY,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2007,0224-HJAPT,Yes,Yes,DSL,No,No,No,No,No,No
2008,8086-OVPWV,Yes,No,Fiber optic,No,No,No,No,No,Yes
2009,9430-FRQOC,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
2010,7639-OPLNG,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
2011,3074-GQWYX,Yes,Yes,Fiber optic,No,No,No,No,No,No
2012,1492-QGCLU,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2013,6845-RGTYS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
2014,7328-OWMOM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2015,4418-LZMSV,Yes,No,DSL,No,Yes,Yes,Yes,No,No
2016,5155-AZQPB,Yes,Yes,DSL,No,No,No,No,No,No
2017,8861-HGGKB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
2018,1087-GRUYI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2019,7065-YUNRY,Yes,No,DSL,No,No,No,No,No,No
2020,7694-VLBWQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2021,2546-KZAAT,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
2022,0181-RITDD,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2024,4795-KTRTH,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2025,8272-ONJLV,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2026,1488-PBLJN,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2027,0308-GIQJT,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2028,3778-FOAQW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2029,4452-ROHMO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2030,6481-OGDOO,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
2031,3090-LETTY,Yes,Yes,DSL,Yes,Yes,No,No,No,No
2032,5349-AZPEW,No,No phone service,DSL,No,No,No,No,No,No
2033,3753-TSEMP,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
2034,8305-VHZBZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2035,9720-JJJOR,Yes,No,DSL,Yes,Yes,Yes,No,No,No
2036,8100-HZZLJ,Yes,No,DSL,Yes,Yes,No,No,No,Yes
2037,8775-ERLNB,Yes,Yes,Fiber optic,No,No,No,No,No,No
2038,8309-IEYJD,Yes,No,Fiber optic,No,No,No,No,No,No
2039,9172-JITSM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
2040,6298-QDFNH,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2041,7398-HPYZQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2042,7359-SSBJK,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
2043,3546-GHEAE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2044,7361-YPXFS,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No
2045,6557-BZXLQ,Yes,No,Fiber optic,No,No,No,No,No,No
2046,2550-QHZGP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2047,7519-JTWQH,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2048,2538-OIMXF,No,No phone service,DSL,No,No,No,No,No,No
2049,8543-MSDMF,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
2050,9961-JBNMK,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2051,1170-SASML,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
2052,4872-JCVCA,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
2053,5346-BZCHP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2054,2038-LLMLM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2055,6173-ITPWD,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
2056,9734-UYXQI,Yes,Yes,DSL,No,No,No,No,No,No
2057,1216-BGTSP,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2058,4138-NAXED,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2059,2189-UXTKY,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes
2060,0744-BIKKF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2061,7483-IQWIB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
2062,5248-KWLAR,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2063,4958-GZWIY,Yes,No,DSL,No,No,Yes,No,No,No
2064,7996-MHXLW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2065,7833-PKIHD,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
2066,7061-OVMIM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2067,5153-RTHKF,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2068,1852-QSWCD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
