billing_id,customer_id,tenure,monthly_charges,total_charges
3198,5494-WOZRZ,71,82,5999.85
3199,1302-UHBDD,20,89.95,1648.45
3200,2234-EOFPT,72,79.35,5753.25
3201,8619-IJNDK,71,64.05,4492.9
3202,8378-LKJAF,38,101.15,3956.7
3203,8182-BJDSI,28,89.95,2625.55
3204,2528-HFYZX,17,76.45,1233.4
3205,1153-GNOLC,33,39.1,1309
3206,3298-QEICA,23,34.6,813.45
3207,0788-DXBFY,58,19.55,1108.8
3208,3597-YASZG,70,104.45,7349.35
3209,3496-LFSZU,4,70.5,294.2
3210,5242-UOWHD,45,20.35,929.2
3211,2482-CZGBB,10,70,740
3212,6479-SZPLM,36,19.45,754.5
3213,8097-VBQTZ,54,69.9,3883.3
3214,4500-HKANN,23,59.7,1414.2
3215,9917-KWRBE,41,78.35,3211.2
3216,3420-ZDBMA,5,71.45,371.6
3217,2212-LYASK,27,45.85,1246.4
3218,1393-IMKZG,1,95.85,95.85
3219,8069-RHUXK,67,35.7,2545.7
3220,3398-GCPMU,72,89.55,6448.85
3221,2908-WGAXL,56,24.95,1468.9
3222,3378-AJRAO,44,24.85,1013.6
3223,1013-QCWAM,66,100.8,6690.75
3224,0866-QLSIR,34,64.4,2088.75
3225,6050-FFXES,69,105.35,7240.65
3226,7181-BQYBV,1,102.45,102.45
3227,0362-RAOQO,40,19.65,830.25
3228,9554-DFKIC,30,54.45,1588.7
3229,5527-ACHSO,11,70.5,829.3
3230,0829-DDVLK,15,20.1,302.45
3231,1399-UBQIU,11,69.35,712.25
3232,1813-JLKWR,64,19.8,1336.65
3233,0336-PIKEI,72,74.4,5360.75
3234,7322-OCWHC,72,93.05,6735.05
3235,9537-VHDTA,1,51.2,51.2
3236,4957-TIALW,15,65.6,1010
3237,2054-PJOCK,60,80.55,4847.05
3238,9150-HEPMB,56,52.7,3019.7
3239,9030-QGZNL,8,20.85,161.65
3240,6204-IEUXJ,3,80.1,217.55
3241,3126-WQMGH,49,52.15,2583.75
3242,4529-CKBCL,2,80.2,146.05
3243,2506-CLAKW,6,98.15,567.45
3244,7176-WRTNX,70,114.95,7711.25
3245,1583-IHQZE,12,112.95,1384.75
3246,5732-IKGQH,52,104.45,5481.25
3247,9239-GZHZE,72,113.65,8124.2
3248,7205-BAIAD,40,20.6,827.3
3249,0151-ONTOV,1,70.9,70.9
3250,4140-MUHUG,3,86.85,220.95
3251,0093-EXYQL,40,91.55,3673.6
3252,8064-RAVOH,1,49.85,49.85
3253,0219-QAERP,30,19.8,576.65
3254,0320-JDNQG,23,99.85,2331.3
3255,7180-PISOG,1,74.5,74.5
3256,9168-INPSZ,44,104.15,4495.65
3257,3571-RFHAR,65,109.15,6941.2
3258,0015-UOCOJ,7,48.2,340.35
3259,5334-AFQJB,72,25.1,1789.9
3260,2754-SDJRD,8,100.15,908.55
3261,9578-VRMNM,16,65.2,1043.35
3262,1587-FKLZB,66,99.5,6822.15
3263,6140-QNRQQ,1,71.55,71.55
3264,8963-JLGJT,3,55.9,157.55
3265,4307-KTUMW,53,93.9,5029.2
3266,1465-LNTLJ,8,64.4,581.7
3267,5440-FLBQG,69,108.4,7318.2
3268,2135-DQWAQ,5,85.3,420.45
3269,4056-QHXHZ,72,107.45,7576.7
3270,7470-MCQTK,13,48.75,633.4
3271,7488-MXJIV,4,85.65,321.65
3272,7401-JIXNM,54,91.3,4965
3273,9339-FIIJL,72,85.95,6151.9
3274,2027-FECZV,12,106.7,1253.9
3275,2672-DZUOY,1,25.15,25.15
3276,4706-DGAHW,1,45.2,45.2
3277,3870-MQAMG,54,110.35,5893.15
3278,6670-MFRPK,69,79.2,5420.65
3279,6177-PEVRA,48,55.5,2627.35
3280,4800-CZMPC,48,103.25,5037.55
3281,4813-HQMGZ,8,90.25,743.75
3282,7579-KKLOE,71,91.25,6589.6
3283,7377-DMMRI,2,47.8,92.45
3284,8402-EIVQS,67,100.9,6733.15
3285,4947-DSMXK,34,97.7,3410
3286,7245-NIIWQ,3,69.85,199.85
3287,0002-ORFBO,9,65.6,593.3
3288,3324-OIRTO,71,104.65,7288.4
3289,5414-OFQCB,57,90.45,5229.8
3290,4967-WPNCF,72,63.7,4464.8
3291,8552-OBVRU,48,104.5,5068.05
3292,8499-BRXTD,18,20.1,401.85
3293,9154-QDGTH,43,104.3,4451.85
3294,8197-BFWVU,72,93.25,6688.95
3295,2577-GVSIL,35,73.45,2661.1
3296,9367-OIUXP,4,20.7,73.05
3297,6770-UAYGJ,49,25.25,1211.65
3298,6463-HHXJR,71,100.5,7030.65
3299,7928-VJYAB,11,90.6,1020.2
3300,1187-WILMM,63,89.4,5597.65
3301,9776-OJUZI,65,95.45,6223.3
3302,1306-RPWXZ,49,20.45,1024.65
3303,8949-JTMAY,29,98.6,2933.2
3304,2774-LVQUS,15,83.05,1258.3
3305,3097-PYWXL,4,19.95,82.9
3306,2266-SJNAT,72,109.15,7789.6
3307,0869-PAPRP,26,85.7,2067
3308,4238-JSSWH,35,102.05,3452.55
3309,2972-YDYUW,57,94.7,5468.95
3310,1104-FEJAM,28,64.4,1802.15
3311,2809-ILCYT,25,26.8,733.55
3312,5499-ECUTN,47,66.05,3021.45
3313,4981-FLTMF,57,65.2,3687.85
3314,9121-PHQSR,16,85.05,1391.15
3315,3113-IWHLC,5,55.8,274.35
3316,3211-ILJTT,17,70.4,1214.05
3317,4612-THJBS,56,104.75,5510.65
3318,4277-BWBML,72,19.95,1322.85
3319,4094-NSEDU,21,94.25,1973.75
3320,0234-TEVTT,48,45,2196.3
3321,4304-TSPVK,68,114.9,7843.55
3322,1552-AAGRX,30,106.4,3211.9
3323,2637-FKFSY,3,46.1,130.15
3324,9796-MVYXX,14,39.7,692.35
3325,7874-ECPQJ,4,20.05,85.5
3326,0020-INWCK,71,95.75,6849.4
3327,7089-RKVSZ,8,24.4,203.95
3328,2683-JXWQQ,61,33.6,2117.2
3329,9548-ZMVTX,72,90.45,6565.85
3330,8739-XNIKG,5,84,424.75
3331,9755-JHNMN,49,67.4,3306.85
3332,3981-QSVQI,8,19.7,168.9
3333,2789-HQBOU,3,80.35,253.8
3334,9424-CMPOG,9,19.6,197.4
3335,5067-WJEUN,67,54.2,3838.2
3336,3450-WXOAT,46,45.2,2065.15
3337,9251-WNSOD,67,75.1,5064.45
3338,6974-DAFLI,55,19.7,1140.05
3339,2616-UUTFK,33,72.75,2447.45
3340,7064-JHXCE,62,20.05,1263.9
3341,5103-MHMHY,1,45.95,45.95
3342,7989-AWGEH,49,39.2,1838.15
3343,4373-VVHQL,1,44.75,44.75
3344,4559-UWIHT,14,82.65,1185
3345,7268-IGMFD,18,93.9,1743.9
3346,1846-XWOQN,1,70.15,70.15
3347,0235-KGSLC,1,85.55,85.55
3348,6650-BWFRT,72,117.15,8529.5
3349,9570-KYEUA,64,99.25,6549.45
3350,6993-YGFJV,69,112.55,7806.5
3351,2712-SYWAY,1,25.7,25.7
3352,0730-BGQGF,71,90.3,6287.3
3353,5498-IBWPI,66,49.4,3251.85
3354,9101-NTIXF,2,19.4,50.6
3355,0013-SMEOE,71,109.7,7904.25
3356,9314-QDMDW,11,61.25,729.95
3357,9308-ANMVE,47,55.3,2654.05
3358,2884-GBPFB,35,70.3,2416.55
3359,3757-NJYBX,32,106.35,3520.75
3360,3413-DHLPB,60,103.75,5969.95
3361,7649-PHJVR,11,19.5,226.8
3362,6114-TCFID,29,39.5,1082.75
3363,3787-TRIAL,21,26.05,565.75
3364,2573-GYRUU,48,91.05,4370.75
3365,5156-UMKOW,3,29.65,90.05
3366,1247-QBVSH,43,50.2,2169.4
3367,6734-GMPVK,5,105.3,550.6
3368,9822-OAOVB,1,55.45,55.45
3369,6161-ERDGD,71,85.45,6300.85
3370,1226-JZNKR,8,19.8,160.05
3371,7318-EIVKO,8,59.25,436.6
3372,3771-PZOBW,20,90.7,1781.35
3373,5136-KCKGI,33,103.7,3467
3374,8231-BSWXX,71,79.05,5552.5
3375,6486-LHTMA,31,90.7,2835.5
3376,4083-BFNYK,38,95,3591.25
3377,3722-WPXTK,1,88.35,88.35
3378,7389-KBFIT,2,30.25,63.75
3379,7176-WIONM,12,49.85,617.15
3380,5141-ZUVBH,9,93,870.25
3381,1089-HDMKP,11,54.55,601.25
3382,7623-HKYRK,6,19.7,111.65
3383,0310-SUCIN,71,84.8,6046.1
3384,5197-PYEPU,42,94.45,3923.8
3385,2929-ERCFZ,8,94.2,777.3
3386,7548-SEPYI,5,96.25,512.45
3387,8835-VSDSE,2,70.7,141.45
3388,6619-RPLQZ,45,20.85,892.15
3389,3275-RHRNE,28,60,1682.05
3390,3503-TYDAY,43,80.45,3398.9
3391,6901-GOGZG,60,84.95,4984.85
3392,1623-NLDOT,42,33.55,1445.3
3393,7021-XSNYE,7,49.65,305.55
3394,9621-OUPYD,25,20.2,507.9
3395,9898-KZQDZ,40,94.55,3640.45
3396,8982-NHAVY,27,100.5,2673.45
3397,4307-KWMXE,10,35.75,389.8
3398,0141-YEAYS,27,86.45,2401.05
3399,2450-ZKEED,11,53.8,651.55
3400,3694-DELSO,4,38.55,156.1
3401,3893-JRNFS,68,39.9,2796.35
3402,9603-OAIHC,1,70.05,70.05
3403,1133-KXCGE,18,20.1,407.05
3404,5236-PERKL,57,112.95,6465
3405,0142-GVYSN,26,20.3,511.25
3406,1049-FYSYG,17,35.65,646.05
3407,7854-FOKSF,1,35.9,35.9
3408,2519-FAKOD,38,99.25,3777.15
3409,8406-LNMHF,59,82.95,4903.15
3410,1821-BUCWY,30,55.65,1653.85
3411,8263-JQAIK,2,24.45,47.5
3412,0023-UYUPN,50,25.2,1306.3
3413,8314-DPQHL,9,50.8,463.6
3414,1465-WCZVT,3,19.65,60.65
3415,9481-SFCQY,14,59.8,824.85
3416,6360-SVNWV,31,73.55,2094.65
3417,0567-GGCAC,7,61.4,438.9
3418,7089-IVVAZ,8,103.35,847.3
3419,8884-MRNSU,17,19.9,329.75
3420,2171-UDMFD,32,19.45,674.55
3421,9050-IKDZA,2,81.5,162.55
3422,2205-YMZZJ,7,84.8,546.95
3423,9802-CAQUT,72,109.55,7887.25
3424,1254-IZEYF,31,99.95,3186.65
3425,0187-WZNAB,27,74.4,1972.35
3426,9492-TOKRI,18,90,1527.35
3427,1475-VWVDO,7,74.9,490.55
3428,9221-OTIVJ,14,104.85,1531.4
3429,1357-MVDOZ,11,59.65,683.25
3430,7602-MVRMB,72,110.45,8058.85
3431,3325-FUYCG,28,106.1,2847.4
3432,5908-QMGOE,15,74.2,1133.9
3433,1197-BVMVG,4,74.45,294.45
3434,5406-KGRMX,71,24.55,1719.15
3435,8481-YYXWG,5,89.35,461.7
3436,5968-HYJRZ,47,24.55,1160.45
3437,5198-EFNBM,57,90.65,5199.8
3438,7516-GMHUV,50,105.05,5163.3
3439,7140-ADSMJ,8,20.45,162.3
3440,2230-XTUWL,48,19.55,883.35
3441,7706-YLMQA,70,19.7,1341.5
3442,2585-KTFRE,1,70.45,70.45
3443,7994-UYIVZ,8,85.65,659.45
3444,2609-IAICY,1,77.15,77.15
3445,1740-CSDJP,1,35.25,35.25
3446,7717-BICXI,60,20.55,1205.05
3447,6559-RAKOZ,49,97.95,4917.9
3448,2636-OHFMN,4,48.55,201
3449,4716-MRVEN,29,20,599.3
3450,2143-LJULT,67,25.25,1733.15
3451,1323-OOEPC,53,98.4,5149.5
3452,3200-MNQTF,67,70.9,4677.1
3453,6164-HXUGH,6,19.85,119.3
3454,5630-IXDXV,47,106.35,4849.1
3455,0320-DWVTU,53,99.5,5424.25
3456,9135-MGVPY,69,84.7,5878.9
3457,1212-GLHMD,3,86.05,244.85
3458,7878-JGDKK,4,44.55,220.75
3459,1088-AUUZZ,56,75.85,4261.2
3460,0397-GZBBC,59,93.85,5574.75
3461,6614-YWYSC,61,25,1501.75
3462,9588-OZDMQ,2,45,89.75
3463,7641-EUYET,46,100.7,4541.2
3464,6476-EPYZR,12,20.5,255.5
3465,9921-ZVRHG,14,80.45,1072
3466,1174-FGIFN,28,90.45,2509.25
3467,6620-HVDUJ,24,60.45,1440.75
3468,4701-MLJPN,31,55.25,1715.65
3469,1032-MAELW,68,78.45,5333.35
3470,7641-TQFHN,39,100.55,3895.35
3471,1552-TKMXS,42,20.35,869.9
3472,9206-GVPEQ,13,54.45,706.85
3473,8622-ZLFKO,6,90.75,512.25
3474,1596-BBVTG,35,75.35,2636.05
3475,6188-UXBBR,38,20.25,814.75
3476,2333-KWEWW,18,20.05,388.6
3477,5702-SKUOB,4,19.6,93.45
3478,1134-YWTYF,27,53.8,1389.85
3479,6061-GWWAV,41,70.2,2894.55
3480,0679-TDGAK,50,75.5,4025.6
3481,6585-WCEWR,72,20.35,1354.4
3482,9067-YGSCA,70,26.05,1856.4
3483,9067-SQTNS,44,20.6,926
3484,8433-WXGNA,2,75.7,189.2
3485,1776-SPBWV,34,20.1,682.1
3486,8735-SDUFN,72,24.3,1778.7
3487,9668-PUGNU,71,24.5,1816.2
3488,9405-GPBBG,64,110.5,7069.25
3489,1926-QUZNN,72,25.25,1841.2
3490,3707-GNWHM,1,74.25,74.25
3491,7016-NVRIC,29,90.1,2656.7
3492,5829-NVSQN,23,68.75,1689.45
3493,9565-AXSMR,52,19.2,1054.75
3494,8922-LIEGH,25,89.7,2187.55
3495,8869-LIHMK,64,115.1,7334.05
3496,8245-UMPYT,16,96.4,1581.2
3497,5186-SAMNZ,1,69.5,69.5
3498,0447-RXSGD,24,99.65,2404.85
3499,4927-WWOOZ,2,91.45,171.45
3500,5788-YPOEG,34,84.75,2839.45
3501,5373-SFODM,36,85.25,3132.75
3502,0661-KBKPA,53,78.75,3942.45
3503,9081-WWXKP,47,20.25,873.4
3504,0784-ZQJZX,72,19.9,1529.65
3505,3133-PZNSR,72,97.75,6991.6
3506,5766-ZJYBB,1,19.4,19.4
3507,8931-GJJIQ,9,83.3,803.3
3508,4277-PVRAN,8,80.1,679.3
3509,0022-TCJCI,45,62.7,2791.5
3510,0722-SVSFK,7,100.4,715
3511,3612-YVGSJ,71,24.45,1681.6
3512,9825-YCXWZ,41,101.1,4016.2
3513,5397-NSKQG,67,50.9,3281.65
3514,8565-HBFNN,69,107.2,7317.1
3515,2000-DHJUY,70,92.2,6474.45
3516,0203-HHYIJ,25,25.3,676.35
3517,8670-ERCJH,72,113.4,8164.1
3518,7758-UJWYS,34,40.55,1325.85
3519,2050-ONYDQ,65,26,1654.85
3520,7055-JCGNI,70,111.95,7795.95
3521,0739-UUAJR,72,53.8,3952.45
3522,4826-DXMUP,35,72.1,2495.15
3523,0952-KMEEH,13,98.15,1230.25
3524,7285-KLOTR,12,78.85,876.75
3525,0654-PQKDW,62,70.75,4263.45
3526,7175-NTIXE,25,76.15,1992.95
3527,7963-SHNDT,52,39.1,1982.1
3528,9796-BPKIW,8,69.95,562.7
3529,0188-GWFLE,2,20.05,33.7
3530,8129-GMVGI,56,20.05,1090.1
3531,2882-DDZPG,12,19.45,227.45
3532,3547-LQRIK,47,26.9,1250.85
3533,9137-NOQKA,2,19.2,37.2
3534,5843-TTHGI,18,50,892.7
3535,1849-RJYIG,8,60,487.75
3536,8868-GAGIO,45,84.55,3713.95
3537,4061-UKJWL,3,45.45,141.7
3538,5380-XPJNZ,38,20.05,678.2
3539,8263-QMNTJ,72,115.55,8425.3
3540,8178-EYZUO,46,93.7,4154.8
3541,3230-JCNZS,71,99,7061.65
3542,0277-ORXQS,66,50.55,3364.55
3543,5130-IEKQT,25,105.95,2655.25
3544,3230-WYKIR,18,82,1425.45
3545,7996-BPXHY,13,25,332.5
3546,3227-WLKLI,65,91.55,5963.95
3547,0407-BDJKB,60,95.75,5742.9
3548,2266-FUBDZ,15,19.35,278.85
3549,8237-ULIXL,72,24.85,1871.85
3550,9600-UDOPK,30,94.05,2866.45
3551,8216-AZUUZ,42,100.4,4303.65
3552,9153-BTBVV,71,25,1753
3553,4074-SJFFA,1,54.75,54.75
3554,3269-ATYWD,39,95.65,3759.05
3555,5186-PEIZU,35,19.25,617.65
3556,1074-AMIOH,53,108.25,5935.1
3557,4910-GMJOT,1,94.6,94.6
3558,0354-WYROK,31,98.9,2911.3
3559,4361-FEBGN,48,20.15,982.95
3560,7748-UMTRK,30,101.3,2974.5
3561,0380-ZCSBI,10,20,198.7
3562,7145-FEJWU,12,105.3,1275.65
3563,6463-MVYRY,57,69.85,4003
3564,3969-JQABI,58,65.25,3791.6
3565,9624-EGDEQ,37,19.8,813.3
3566,1051-EQPZR,44,19.6,780.25
3567,5849-ASHZJ,27,20.05,552.9
3568,5780-INQIK,8,49.4,408.25
3569,7576-OYWBN,3,76.05,231.8
3570,4526-ZJJTM,25,88.4,2191.15
3571,8384-FZBJK,57,100.6,5611.7
3572,3750-RNQKR,12,19.45,246.25
3573,0962-CQPWQ,62,20.3,1296.15
3574,3096-YXENJ,65,107.65,7082.85
3575,1265-BCFEO,71,80.45,5662.25
3576,5837-LXSDN,21,58.85,1215.45
3577,5945-AZYHT,71,109.6,7854.15
3578,8325-QRPZR,7,75.15,525
3579,6384-VMJHP,72,73,5265.2
3580,2262-SLNVK,1,70.1,70.1
3581,7730-CLDSV,72,98.65,7129.45
3582,1135-HIORI,64,111.45,7266.95
3583,0164-APGRB,72,114.9,8496.7
3584,6481-ESCNL,29,100.55,2878.75
3585,1790-NESIO,13,20.4,261.3
3586,1550-EENBN,31,104.35,3205.6
3587,5539-TMZLF,1,69.75,69.75
3588,4323-SADQS,7,34.5,279.25
3589,4446-BZKHU,61,105.55,6281.45
3590,5202-IVJNU,39,30.1,1131.3
3591,5976-JCJRH,10,70.3,738.2
3592,8198-RKSZG,14,80.45,1137.05
3593,0137-OCGAB,1,80.2,80.2
3594,3351-NQLDI,67,94.35,6341.45
3595,9297-EONCV,72,91.35,6697.2
3596,7593-JNWRU,6,44.6,260.8
3597,4588-YBNIB,1,19.6,19.6
3598,1069-QJOEE,25,19.9,505.45
3599,3336-JORSO,33,110.45,3655.45
3600,7799-DSEWS,18,68.35,1299.8
3601,8766-PAFNE,71,79.1,5564.85
3602,5315-CKEQK,28,51,1381.8
3603,3130-ICDUP,2,80.55,188.1
3604,0820-FNRNX,17,66.7,1077.05
3605,0880-FVFWF,56,86.4,4922.4
3606,4611-ANLQC,60,50.05,2911.5
3607,4213-HKBJO,33,25.7,826.1
3608,2792-LSHWX,1,83.4,83.4
3609,5028-GZLDO,2,70.7,140.7
3610,0014-BMAQU,63,84.65,5377.8
3611,6861-XWTWQ,7,99.25,665.45
3612,9018-PCIOK,55,64.75,3617.1
3613,4837-QUSFT,65,100.15,6643.5
3614,6877-TJMBR,1,84.8,84.8
3615,9953-ZMKSM,63,25.25,1559.3
3616,0907-HQNTS,70,113,7987.6
3617,7665-NKLAV,36,40.65,1547.35
3618,6769-DCQLI,52,105,5426.85
3619,2433-KMEAS,22,54.45,1127.35
3620,4391-LNRXK,22,94.95,2142.8
3621,8250-ZNGGW,5,59.9,287.85
3622,2195-ZRVAX,47,85.3,4045.65
3623,3550-SAHFP,33,83.35,2757.85
3624,2011-TRQYE,18,33.5,600
3625,8562-GHPPI,1,19.8,19.8
3626,5893-PYOLZ,56,81.8,4534.45
3627,4986-MXSFP,2,20,40.9
3628,6131-FOYAS,35,59.6,2094.9
3629,3027-YNWZU,64,25,1584.8
3630,5609-IMCGG,15,84.35,1302.65
3631,4873-ILOLJ,24,90.35,2238.5
3632,4727-MCYZG,1,55.55,55.55
3633,9481-WHGWY,70,75.35,5437.75
3634,2725-KXXWT,1,90.75,90.75
3635,9565-DJPIB,4,89.6,365.65
3636,4328-VUFWD,39,59.3,2209.15
3637,3301-LSLWQ,29,66.1,1912.15
3638,7473-ZBDSN,14,18.8,255.55
3639,3166-PNEOF,61,86.45,5175.3
3640,5639-NTUPK,13,52.1,670.65
3641,8780-YRMTT,66,47.4,3177.25
3642,8348-HFYIV,2,49.25,90.35
3643,5140-FOMCQ,59,109.15,6557.75
3644,6242-SGYTS,62,94.95,5791.85
3645,8166-ORCHU,33,93.55,3055.5
3646,8414-OOEEL,66,79.5,5196.1
3647,8454-AATJP,72,115.05,8405
3648,6849-WLEYG,1,19.75,19.75
3649,4659-NZRUF,19,95.15,1789.25
3650,4531-AUZNK,51,95.15,5000.05
3651,4191-XOVOM,63,105.4,6713.2
3652,2150-OEGBV,27,20.1,562.6
3653,8429-XIBUM,22,101.35,2317.1
3654,1855-CFULU,4,20.05,91.45
3655,4878-BUNFV,42,20.7,828.85
3656,1872-EBWSC,29,20.35,617.35
3657,2608-BHKFN,4,70.05,266.9
3658,7026-YMSBE,30,19.7,625.05
3659,7341-LXCAF,4,74.65,301.4
3660,6997-UVGOX,71,85.45,6029.9
3661,9674-EHPPG,46,40.4,1842.7
3662,9462-MJUAW,4,50.4,206.6
3663,8128-YVJRG,7,79.65,604.7
3664,5440-VHLUL,69,105.2,7386.05
3665,5781-BKHOP,72,100.65,7334.05
3666,4283-FUTGF,19,79.85,1471.75
3667,5213-TWWJU,28,91,2626.15
3668,1569-TTNYJ,5,78.75,412.1
3669,8628-MFKAX,72,116.75,8277.05
3670,2397-BRLOM,8,80.45,583.45
3671,7629-WIXZF,7,59.1,369.25
3672,5445-GLVOT,22,49.8,1049.05
3673,3976-HXHCE,72,19.3,1414.8
3674,2466-NEJOJ,8,19.65,169.75
3675,0254-KCJGT,52,81.4,4354.45
3676,5472-CVMDX,68,38.9,2719.2
3677,6461-SZMCV,71,87.95,6365.35
3678,8150-QUDFX,2,19.85,51.6
3679,9508-ILZDG,34,96.35,3190.25
3680,2346-DJQTB,35,24.15,812.5
3681,1697-LYYYX,61,19.1,1143.8
3682,1942-OQFRW,1,44,44
3683,4749-VFKVB,1,50.1,50.1
3684,9640-ZSLDC,53,60.6,3297
3685,4231-LZUYM,72,25.65,1887
3686,7598-UAASY,2,76.4,151.8
3687,7938-OUHIO,3,98.7,293.65
3688,8510-AWCXC,13,100.8,1308.1
3689,6128-AQBMT,41,53.95,2215.4
3690,3594-BDSOA,24,20.4,482.8
3691,0431-APWVY,28,90.1,2598.95
3692,5133-VRSAB,8,29.35,216.45
3693,5996-DAOQL,1,20.45,20.45
3694,6838-YAUVY,54,95.1,5064.85
3695,0484-JPBRU,41,25.25,996.45
3696,7883-ROJOC,19,44.9,839.65
3697,0244-LGNFY,72,92.65,6733
3698,7274-CGTOD,62,43.7,2618.3
3699,4295-YURET,56,72.6,4084.35
3700,3426-NIYYL,15,51.55,765.5
3701,8225-BTJAU,10,79.25,793.55
3702,4635-EJYPD,32,18.95,613.95
3703,1866-ZSLJM,21,20.5,402.85
3704,4636-TVXVG,62,19.95,1244.8
3705,4236-UJPWO,2,24.5,46.4
3706,9392-XBGTD,27,20.6,581.85
3707,3387-VATUS,5,94.85,462.8
3708,6402-SSEJG,25,61.05,1540.2
3709,1143-NMNQJ,2,85.7,169.8
3710,1169-SAOCL,49,106.65,5168.1
3711,1110-KYLGQ,63,108.25,6780.1
3712,9929-PLVPA,4,20.4,94.5
3713,3518-PZXZQ,1,55.3,55.3
3714,2371-JUNGC,11,20.25,208
3715,7693-QPEFS,52,72.95,3829.75
3716,0924-BJCRC,60,89.45,5294.6
3717,5074-FBGHB,64,104.65,6889.8
3718,2351-BKRZW,43,75.2,3254.35
3719,4455-BFSPD,61,101.15,6383.9
3720,0415-MOSGF,1,44.4,44.4
3721,1724-BQUHA,5,89.5,477.7
3722,3948-KXDUF,66,68.75,4447.55
3723,2323-ARSVR,67,111.05,7321.05
3724,0815-MFZGM,42,99,4135
3725,4826-XTSOH,1,86.05,86.05
3726,5480-XTFFL,31,21,697.7
3727,8295-FHIVV,7,19.4,168.65
3728,2495-INZWQ,4,44.55,174.3
3729,9086-YJYXS,34,77.2,2753.8
3730,1179-INLAT,3,19.45,69.25
3731,7909-FIOIY,19,24.85,434.8
3732,4139-SUGLD,31,35.4,1077.5
3733,6857-VWJDT,1,95.65,95.65
3734,6351-SCJKT,3,41.35,107.25
3735,5468-BPMMO,46,19.6,851.2
3736,5624-BQSSA,1,20.95,20.95
3737,0197-PNKNK,69,84.45,5848.6
3738,2439-QKJUL,5,20.25,109.8
3739,1194-SPVSP,1,19.65,19.65
3740,9534-NSXEM,26,20.65,595.5
3741,2408-WITXK,10,34.7,329.8
3742,8929-KSWIH,25,99.3,2513.5
3743,2250-IVBWA,64,81.05,5135.35
3744,1810-MVMAI,30,67.6,2000.2
3745,9506-UXUSK,13,70.15,931.75
3746,1229-RCALF,64,115,7396.15
3747,3572-UOLYZ,46,84.8,3958.85
3748,1429-UYJSV,12,19.7,260.9
3749,5577-OTWWW,15,19.75,297.3
3750,6100-QQHEB,17,92.55,1515.1
3751,6366-XIVKZ,13,63.15,816.8
3752,3470-OBUET,67,74,4868.4
3753,2770-NSVDG,24,29.1,688
3754,9375-MHRRS,6,50.05,288.35
3755,2634-HCZGT,53,60.05,3229.65
3756,7503-QQRVF,16,74.3,1178.25
3757,4860-YZGZM,10,20,185.4
3758,6599-GZWCM,13,74.65,966.25
3759,2691-NZETQ,9,85.35,758.6
3760,4404-HIBDJ,25,74.3,1863.8
3761,5533-NHFRF,7,44.4,265.8
3762,7037-MTYVW,38,85.4,3297
3763,4760-THGOT,43,94.1,4107.3
3764,7295-JOMMD,4,98.1,396.3
3765,4016-BJKTZ,25,108.9,2809.05
3766,6584-VQMYT,27,56.2,1567.55
3767,9838-BFCQT,72,26.1,1851.45
3768,2790-XUYMV,71,85.45,6028.95
3769,0581-MDMPW,24,88.95,2072.75
3770,5013-SBUIH,50,109.65,5551.15
3771,1023-BQXZE,57,74.35,4317.35
3772,9163-GHAYE,15,48.85,736.8
3773,3904-UKFRE,4,80.1,336.15
3774,5353-WILCI,28,56.05,1522.65
3775,0709-TVGUR,9,74.55,622.9
3776,0058-EVZWM,55,89.8,4959.6
3777,6023-YEBUP,3,100.95,329.95
3778,7209-JCUDS,10,94.9,1048.85
3779,7009-PCARS,55,19.1,1001.5
3780,0519-DRGTI,20,20.35,442.6
3781,1017-FBQMM,62,106.05,6703.5
3782,3001-CBHLQ,32,104.9,3351.55
3783,1985-MBRYP,43,19.65,779.25
3784,6158-DWPZT,9,24.1,259.8
3785,9372-TXXPS,60,59.85,3483.45
3786,3259-QMXUN,58,86.1,4890.5
3787,1015-JPFYW,7,19.45,136.75
3788,6645-MXQJT,2,97.1,184.15
3789,4360-QRAVE,37,36.65,1315
3790,8433-WPJTV,65,103.9,6767.1
3791,5804-JMYIO,39,19.75,757.95
3792,3763-GCZHZ,66,104.05,6890
3793,6484-LATFU,68,24.55,1657.4
3794,7599-NTMDP,62,48.7,3008.55
3795,0772-GYEQQ,3,88.35,262.05
3796,0536-ACXIP,72,109.55,8165.1
3797,0936-NQLJU,41,20.65,875.55
3798,4831-EOBFE,29,94.65,2649.15
3799,1575-KRZZE,4,55.2,220.65
3800,3251-YMVWZ,53,24.05,1301.9
3801,4102-OQUPX,1,74.4,74.4
3802,9170-GYZJC,41,79.9,3326.2
3803,4884-LEVMQ,39,20.45,790
3804,8857-CUPFQ,63,19.25,1237.65
3805,7610-TVOPG,15,26.35,378.6
3806,3638-DIMPH,13,43.8,592.65
3807,1845-ZLLIG,1,50.15,50.15
3808,8559-WNQZS,1,20.45,20.45
3809,3999-QGRJH,8,69.7,560.85
3810,1699-UOTXU,60,61.4,3638.25
3811,2454-RPBRZ,12,98.1,1060.2
3812,0635-WKOLD,40,70.75,2921.75
3813,5993-JSUWV,66,61.15,4017.45
3814,4518-FZBSX,42,20.25,854.9
3815,5387-ASZNZ,66,63.85,4174.35
3816,6988-CJEYV,49,98.7,4920.55
3817,2002-MZHWP,1,20.5,20.5
3818,3097-FQTVJ,41,20,810.3
3819,5465-BUBFA,41,19.3,772.4
